C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
50900160,Customer#050900160,0kbsJG JuE1Fvo40Ke,2,12-184-739-1582,2690.02,FURNITURE,"nusual deposits. patterns lose carefully. ironic, regular deposits "
50900161,Customer#050900161,RhNkLLrGvyJt37IiPLunRfLAfB,8,18-410-452-8504,-874.76,HOUSEHOLD,". regular theodolites doze fluffily. ironic, regular foxes "
50900162,Customer#050900162,KA4Pu lgxXwmc91zHBalt3WSjaq6Q2jSVA6,23,33-883-773-9437,2753.42,BUILDING,"sits. carefully regular foxes haggle carefully after the hockey players. express, ironic accounts detect regular"
50900163,Customer#050900163,eR7PQE1KTa19m5UrnpUFb8l,2,12-754-819-8940,8744.66,AUTOMOBILE,luffily furiously regular theodolites. furiously final requests are. fluffily u
50900164,Customer#050900164,hyavSVcH7pi0JDNgo99zzmZYRPJ,21,31-938-632-6194,9481.70,FURNITURE,accounts haggle express requests. finally ironic accounts u
50900165,Customer#050900165,"T6lrq3f,3,Cn6jL",23,33-807-266-9634,49.41,BUILDING,"c, ironic accounts boost carefully among the slyly regular packages"
50900166,Customer#050900166,VJOK4v4vVB8NfQ8Ix,13,23-473-275-4327,3383.23,AUTOMOBILE,"the carefully ironic requests? platelets in place of the special, quick pearls hang alongside "
50900167,Customer#050900167,"oA1ROpAWpLX lJETqm 73MCWqNZ,7v2UZNIAjLx",11,21-116-654-2589,1003.83,AUTOMOBILE,en requests wake quickly. fluffily even dependencies run fluffil
50900168,Customer#050900168,"MH 0Ep5AAlehEI,YNDLGm4qEMZfFXLC05W9x",9,19-746-293-9854,6341.80,FURNITURE,"uickly regular, bold foxes. ironic, silent foxes wake. quickly ironic accounts among"
50900169,Customer#050900169,"k6KP1DJwX,haPRG3dOW7woz3",6,16-437-797-2045,5676.22,AUTOMOBILE,ep fluffily even instructions. furiously permanent platelets mold quickly across the careful
50900170,Customer#050900170,dZKOhaERVHYpMzj07,11,21-514-198-3858,6228.19,BUILDING,accounts dazzle along the evenly ironic foxes. carefully special instructions
50900171,Customer#050900171,5qxzWDa5qIfDD2soMsWSM1D,21,31-334-554-2509,-716.03,HOUSEHOLD,al deposits. pending packages nag carefully even requests. pending packages haggle blithely. packages los
50900172,Customer#050900172,FQG4cMVjkyGpFV3EHSkyP2EJmJ,4,14-620-334-6226,8570.45,HOUSEHOLD,s across the fluffily even packages haggle against the fluffil
50900173,Customer#050900173,736zNo4o9uTMxfLw5,12,22-670-186-2072,7628.43,BUILDING,lithely quickly final accounts. unusual platelets after the carefully special packages are slyl
50900174,Customer#050900174,"2wwN2mHSPt0XqdCRI,sQZB",0,10-943-417-3227,4128.86,AUTOMOBILE,ncies cajole pending pinto beans. finally even packages affix carefully quickly bold deposits.
50900175,Customer#050900175,S45c3MaY8pQRiSZZl,4,14-833-622-1787,3740.27,BUILDING,slyly special theodolites use blithely. blithely even
50900176,Customer#050900176,"Xw4tsEz cmeeak,9Yr87",4,14-139-294-6599,6722.62,HOUSEHOLD,ages cajole. finally final theodolites thrash blithely. silent deposits are fluffil
50900177,Customer#050900177,"uf8wH,zjkE",6,16-904-633-6515,4109.62,BUILDING,sublate furiously unusual accounts
50900178,Customer#050900178,pGvR4UTUT2,22,32-973-209-4080,-594.63,FURNITURE,pinto beans. ruthless deposits run fluffily. package
50900179,Customer#050900179,g9UUz7fGdTjCclfKayz7R8Kx4UyUxSnlUe,24,34-462-208-1942,3023.73,AUTOMOBILE,ding to the fluffily bold deposits boost against the ideas. slyly regular requests boost throughou
50900180,Customer#050900180,"Z1zkooKoWWi,0",19,29-245-898-3446,8740.98,FURNITURE,the never even requests. furiously even instructions haggl
50900181,Customer#050900181,"LzV3QPW17nO01dS2,S4W8s9aYLKRPOZ9O",5,15-329-857-4694,2713.90,MACHINERY,al packages cajole furiously across the furious
50900182,Customer#050900182,2gLvSNG1TOjWd2Z,7,17-422-233-4940,4441.72,HOUSEHOLD,ending pinto beans use quickly against the quick theodolites. slyly regular frets across the furiously ironic acc
50900183,Customer#050900183,R p6c8OmB G1bIk5CwFyTlQp,21,31-339-595-6409,3922.64,MACHINERY,s. furiously unusual accounts affix quickly. express theodolites wake ir
50900184,Customer#050900184,wfLmxlqOmuNW5nRpLjnFS8,16,26-211-273-8792,2785.80,FURNITURE,ly even excuses. carefully final foxes sleep. furiously final deposits
50900185,Customer#050900185,iDnStE5guScYRiEKGYtnvLBM,20,30-336-929-2154,2989.76,AUTOMOBILE,"y regular, special accounts. blithely even deposits"
50900186,Customer#050900186,"PO9Oyvt2lC,1aU5T",7,17-190-305-8701,9877.69,AUTOMOBILE,tes promise. furiously special foxes are. slyly ironic deposits
50900187,Customer#050900187,"ot Fwm9tcb54,UOXw5w",23,33-880-988-6283,462.03,MACHINERY,"inal sentiments cajole slyly express requests. final, regular d"
50900188,Customer#050900188,"EebV2FOKqWUd 0INcWBKzUm4n3,u",4,14-262-218-7882,8323.83,FURNITURE,"tect blithely alongside of the quickly silent deposits. express foxes haggle. regular, even requests nag. ruthlessl"
50900189,Customer#050900189,CgAOxQOGYLa1QWmz,16,26-788-500-3834,9604.85,AUTOMOBILE,tions integrate slyly ironically unusual platelets. slyly express braids snooze
50900190,Customer#050900190,d9nYwgQL8inrHfWZC2smeNaQt8M6zQsme6m,2,12-152-281-6657,1861.28,HOUSEHOLD,", even requests. fluffily special asym"
50900191,Customer#050900191,PMveTsWfWBD21khBRm,5,15-311-695-9257,7571.25,FURNITURE,"st the express theodolites are carefully final pinto beans. slyly regular dependencies promise ironic, bold"
50900192,Customer#050900192,fufT5VYaCPHK4M,15,25-664-854-7881,8.91,MACHINERY,sits sleep blithely into the regular packages. quickly express dinos boost quickly. blithely even f
50900193,Customer#050900193,"xlsAROUlPye4XzvHNPNmZDC5YPGSHez,gjEM",13,23-988-881-8078,4681.43,FURNITURE,slyly ironic accounts. pending courts after the slyly
50900194,Customer#050900194,rjj7O2Ygu2Hm7RpzJl5iQ7KcT0sJFo0LS8X58u,4,14-328-913-9855,6713.44,BUILDING,furiously pending packages ar
50900195,Customer#050900195,"5ViuN0ofSMI7ABxMT6uq Wxyo,pvXj1lvrNuq",7,17-572-715-7630,3800.42,HOUSEHOLD,"hy, final accounts boost slyly pending patterns. express instructions about t"
50900196,Customer#050900196,",xGQmEfBVFKHkh",18,28-577-462-6119,5608.57,BUILDING,sauternes sleep slyly furiously ironic accounts. furiously f
50900197,Customer#050900197,0cMbEdA5yhjmECeZJqrd2Py9rDIclCuI,13,23-878-583-7600,2262.66,HOUSEHOLD,rnis are furiously accounts.
50900198,Customer#050900198,R2PjARTj8RGo,10,20-480-125-9702,-442.49,MACHINERY,ose boldly final foxes. furiously unusual asymptotes acc
50900199,Customer#050900199,"lL MzBtcGKn1IlTkK,xbgZtEc6K2ZtRas0g",21,31-784-977-7496,7987.15,MACHINERY,pinto beans use carefully after the express asymptotes. slyly express req
50900200,Customer#050900200,4wH9c5gm56WmkmBlGeXJ,13,23-168-903-1277,5003.58,HOUSEHOLD,usly regular ideas. permanent patterns sleep slyly carefully bold instructions. carefu
50900201,Customer#050900201,F7FstqsYTgdfIfuomLLJZh1E5LQhfnDXTlI76T,5,15-865-330-2992,9171.65,MACHINERY,uffily carefully express requests. special dolphins wake carefully along the quickly stealthy excuses. sly fox
50900202,Customer#050900202,3UxUaUlaO9zXTw,20,30-521-640-7621,3001.95,MACHINERY,"ckly regular notornis-- regular, busy instructions cajole blithe"
50900203,Customer#050900203,"w8KjMnIwZQtuC,N0SIn",17,27-181-775-5647,5777.55,HOUSEHOLD,ongside of the special packages cajole furious
50900204,Customer#050900204,"1ZAwLylZi,",6,16-412-151-6922,4358.22,FURNITURE,ns haggle blithely accounts. reg
50900205,Customer#050900205,l0P6EQr13XcONIYEfwS4orCP,19,29-205-984-9753,8605.04,FURNITURE,requests breach. regular foxes sl
50900206,Customer#050900206,l3ShlaD9g5AxegkwugmM94S0cQHuXQGYdytww,13,23-156-750-5338,5948.31,BUILDING,l packages maintain slyly. blithely silent dependencies sleep. quickly bold de
50900207,Customer#050900207,DxS Vg4vMC,0,10-476-590-4941,3204.87,FURNITURE,ding ideas. instructions along the carefully pending deposits integrate alongs
50900208,Customer#050900208,k86KuYSKNxVNbV,12,22-803-622-1544,6216.59,AUTOMOBILE,gular deposits may are after the carefully f
50900209,Customer#050900209,XpGHrNdAVMA,18,28-823-552-8869,2180.81,FURNITURE,s use furiously fluffily silent accounts. furiously pending accounts
50900210,Customer#050900210,dA0RFeaCidwVFEiu,16,26-422-744-5667,9889.79,AUTOMOBILE,furiously even ideas nod. slyly bold pinto beans haggle. excuses about the regular deposits sleep careful
50900211,Customer#050900211,nXuvoZFWROAzeLu32uZaLMC0r4ARd0AVXSQN,11,21-559-674-8175,5842.91,MACHINERY,daringly blithely special requests. fl
50900212,Customer#050900212,B lRpUDWqcWBIzPcQ5ueqUed0Gk,8,18-679-826-3931,2839.95,BUILDING,ly regular foxes was above the final theo
50900213,Customer#050900213,"xIYpP2qUsehqvC6ELDEH,OVeFKTD",16,26-607-880-5527,-17.28,HOUSEHOLD,"luffily final foxes wake-- ironic, ironic "
50900214,Customer#050900214,98BbDD2z9Yfd4hme5HCrVkd,11,21-495-379-6750,4552.53,AUTOMOBILE,blithely ironic requests. daring
50900215,Customer#050900215,"Xx3wcVE3,QPEMo2,knnTrp5K,W0nNAT",11,21-298-415-8154,7318.33,BUILDING,"nic pinto beans. quickly final accounts x-ray blithely. express, unusual ideas according to the deposits wake furi"
50900216,Customer#050900216,fGtENth2LBAv,13,23-785-429-7612,6179.52,MACHINERY,egular deposits affix packages-- furiously regular deposits wake furiously above the final orbits; quickly unusua
50900217,Customer#050900217,ZUrxXmZhCLRzaxr4K9syO6A0fAmqgxb,19,29-753-353-9287,6246.04,AUTOMOBILE,telets cajole even instructions-- slyly express deposits about the blithely pendin
50900218,Customer#050900218,"PnqKsngyRB8hOtWi,j2feD",5,15-816-994-3554,2142.11,HOUSEHOLD,ents. quickly final accounts cajole across the quickly regular instructions. carefully ironic
50900219,Customer#050900219,"wAFLYVMt,RTzsAkLFdKQdelJ1aT27JpAD4Xc0OY ",0,10-696-719-8968,8366.26,HOUSEHOLD,refully final deposits. slyly regular de
50900220,Customer#050900220,CNnEGINDBYx2ryIXZ,12,22-746-155-2299,7712.08,BUILDING,. unusual foxes boost furiously along the carefully silent requests. furiously ironic packages are slyly about the
50900221,Customer#050900221,Wlzq1gQdSz23qhU8MffaiVEQEds5h9EEKGAIktJ2,3,13-670-989-5200,2019.60,FURNITURE,". quickly close grouches are enticing, express deposits. slyly bold theodolites wake"
50900222,Customer#050900222,44noubJDgfqz,0,10-645-448-1021,6440.21,AUTOMOBILE,refully enticingly pending accounts. instructions cajo
50900223,Customer#050900223,H35KOnW8pg3LoSUYjK40JMs s,9,19-909-845-7596,9669.73,HOUSEHOLD,nic warthogs haggle busily. blithely regular accounts boost carefully along the carefully i
50900224,Customer#050900224,Xdym1K3RO4eNcUa,17,27-550-254-9122,3302.46,AUTOMOBILE,"hely idle packages sleep unusual, final pinto beans. slyly ironic theodolites haggle f"
50900225,Customer#050900225,CZKMC52yJUTudGFooBxUmUaBBjcoSMiM2N5y,14,24-889-492-2715,7366.13,AUTOMOBILE,quests. sheaves wake blithely. carefully final ideas nag quickly. unusual ide
50900226,Customer#050900226,"h1k5Cg nc qEI0HyZhjKuLWlLSNN,",15,25-816-138-4055,6640.08,HOUSEHOLD,ons. furiously ironic accounts nag quickly. carefully special warthogs x-ray about the
50900227,Customer#050900227,"fialjd2S,pFiwdhCO1rM AlSLBJT",20,30-831-937-9069,2784.81,MACHINERY,ully along the final ideas. blithely even accounts are
50900228,Customer#050900228,eJbidcOi4yCjY lscAvsW0ywExkt4udtOK,14,24-417-640-4803,8197.98,AUTOMOBILE,"en foxes. slyly regular requests are according to the bold foxes. quickly ironic instructions haggle. ironic, fin"
50900229,Customer#050900229,Bfhl2E5kzvrfkLN,15,25-494-395-3296,6423.26,HOUSEHOLD,alongside of the regular theodolites. regular multipliers use slyly pending platelets. quietly pendi
50900230,Customer#050900230,fYmmTtuFBSaYwsaWroi6 Haf55BT,9,19-521-303-6616,-225.34,HOUSEHOLD,closely ironic pinto beans wake slyly furiously regular accounts. slyly final packages
50900231,Customer#050900231,I1zDnkVg6p57Z2XEBN4L1QZ4VaaifNTG,14,24-480-685-8566,5578.43,BUILDING,ular packages. ironic accounts haggle blithely special ideas. quickly unusual deposits s
50900232,Customer#050900232,KY5V4q8lPOSaipOnkvNPJ,23,33-779-518-9650,1719.07,HOUSEHOLD,nic foxes. express accounts affix furiously furiously final requests. ironi
50900233,Customer#050900233,",pOzFq3HgwKvMwZjE2Bg1oC0R8qj rQsJ qxlj",23,33-808-519-7513,4387.61,FURNITURE,slyly special pinto beans wake about the furiously even accounts. even requests along the furiously spe
50900234,Customer#050900234,i3hu4zJLfDjQc53CjZHa8RbuDkWKTe8pY,5,15-566-165-1350,7512.42,HOUSEHOLD,"he regular, regular foxes sleep ruthlessly above the blithely express requests. slyly final ideas"
50900235,Customer#050900235,YMEcl4KUKIHq,12,22-201-518-5597,1283.14,BUILDING,press packages wake carefully daring foxes. ironic braids sleep furiously forges. quic
50900236,Customer#050900236,"1Z,4nnxOVx0uVKpy3rzQ,XUlEVlYAS7x3gh4iDbf",17,27-848-515-2818,3750.14,FURNITURE,ests solve slyly? unusual instructions boost fluffily blithely regular sheaves.
50900237,Customer#050900237,"CqqkcLd0A43Wmrh,IDwCR51AG1Z",24,34-304-844-6019,7652.17,AUTOMOBILE,e the even excuses. carefully
50900238,Customer#050900238,rafoubLRQJxQzY0vDRdBIHZ501n9kyq7,13,23-356-529-9134,7136.58,FURNITURE,even somas haggle. deposits sleep blithely furiously final pinto beans.
50900239,Customer#050900239,iVEJoqX604LkvvTSU,13,23-878-346-3484,9525.06,AUTOMOBILE,"usly regular foxes. ironic, final deposits after the furiously final requests sleep slyly a"
50900240,Customer#050900240,9ihSMvsNrECyls05F,23,33-853-282-5914,2704.93,MACHINERY,"the pending, bold ideas. final platelets haggle slyly about the quickly final waters. b"
50900241,Customer#050900241,kz4ulPGnYqMVOmme3fs2FFnPnr33Otq5U,14,24-188-285-9975,7746.05,MACHINERY,quickly ironic frays. quickly bold pinto beans use carefully even accounts. slyly regular deposits dazzle carefully.
50900242,Customer#050900242,"FDkEDHY,EWCxusi0D8kP200Aj6N6zpuO9aifIEkD",9,19-844-176-5382,964.16,MACHINERY,need to boost carefully permanently regular ideas. warthogs above the expre
50900243,Customer#050900243,"ZScTIkiWX1B,1QBetwuLp mtrZiGhUH601hrHq2",0,10-645-332-1695,-419.52,AUTOMOBILE,"inal asymptotes hang. quickly pending accounts at the ironic, final packages sle"
50900244,Customer#050900244,l19ZGJ8WNbDUF7Fwa2j4Jr,2,12-824-430-6272,8993.29,FURNITURE,y ironic packages are thinly. even deposits would print. bold dependencies acr
50900245,Customer#050900245,QilDAdB2L2h,8,18-183-203-7085,8243.20,MACHINERY,riously daring pinto beans. carefully specia
50900246,Customer#050900246,j7WFr34T9AMTIx4zeipN8FC1e3MzlbOuzza8NDVZ,6,16-504-348-2151,7545.65,FURNITURE,"ic dependencies cajole along the special, ironic platelets. ironic packages sleep carefully along the b"
50900247,Customer#050900247,YP9codFIDveRyJXQfc1,23,33-560-589-9827,9730.77,HOUSEHOLD,"lyly blithe asymptotes sleep blithely special, ironic pinto beans. carefully even"
50900248,Customer#050900248,"iBsZUkM68Z3PYE2,1ICqqSwyLQEO SJ8GTy",8,18-996-346-6397,6164.89,AUTOMOBILE,ses wake slyly against the blithely final accounts. bold requests are bo
50900249,Customer#050900249,ZzApV0w6nle,22,32-606-740-1423,2309.80,MACHINERY,"luffily even notornis. quickly ironic deposits wake carefully final, final dep"
50900250,Customer#050900250,vjCXLIfGQY0JDKqhN4JjxO,14,24-831-715-3894,-152.47,BUILDING,e dogged accounts. slyly final packages are final ideas; express warthogs thr
50900251,Customer#050900251,XOOTRTZbJ0kyFcxIKlR4,12,22-722-109-2799,9430.12,FURNITURE,latelets. carefully unusual deposits cajole quickly afte
50900252,Customer#050900252,RrEGqmQdeXFsOiURbF4Up0ayRQhHM3sR,2,12-907-335-2281,2116.72,BUILDING,"the blithely even deposits impress careful, enticing theodolites-- furiously express r"
50900253,Customer#050900253,"Wdh v7WrAIw5,72gkU7,YOPsNoXRL",6,16-630-506-9042,-352.73,BUILDING,ic accounts; furiously unusual dinos haggle busily. furiously unusual pinto beans lose furiously. bold platelets
50900254,Customer#050900254,"n4KNO,qxBgRMMiP",22,32-958-427-6465,9583.16,HOUSEHOLD,to beans. slyly express escapades whithout the pinto beans sleep ca
50900255,Customer#050900255,5GCVqGuu8o7p5XpcK,9,19-529-832-8899,203.50,BUILDING,ntegrate. carefully final request
50900256,Customer#050900256,uGcfaHxCat3vXhfTDWyMvHFrcOj4E,3,13-539-552-9602,8138.62,MACHINERY,nag. bold dependencies wake alongside of the slyly unusual foxes. slyly final packages haggle e
50900257,Customer#050900257,"lpKTGfIxB18ZGtHOZ66D3ikjsj5cOkF ,Ee4EKQ",13,23-329-315-8439,9785.71,HOUSEHOLD,"ully. final, unusual requests use furiousl"
50900258,Customer#050900258,"haXafciFX11ec4xRAM jMH7ru,NW",16,26-433-656-4035,5474.00,AUTOMOBILE,"fluffily daring, regular deposits. ironic courts lose along the "
50900259,Customer#050900259,"UN2E5IrZstz,rf p7c0i kAIKyo",24,34-190-219-7772,6559.65,MACHINERY,sly among the carefully even requests. slyl
50900260,Customer#050900260,R7DF QYyeRglq0BrC13R3fntkd0I,14,24-702-504-7269,4112.46,FURNITURE,sits print quickly slow pinto beans. finally regular depo
50900261,Customer#050900261,fUcrksQ6nO9NV3UY732Pl8r26A8,15,25-379-570-3410,3176.83,AUTOMOBILE,fully special theodolites wake doggedly express accounts. quickly express deposits a
50900262,Customer#050900262,x 3hDrAE0nn1xDGf,2,12-223-862-4193,7975.68,FURNITURE,tions unwind slyly. carefully ironic asymptotes use. specia
50900263,Customer#050900263,77XygCqGn7B,23,33-599-863-9934,-621.21,FURNITURE,tructions. decoys sleep slyly across the furiously bold deposits. regular
50900264,Customer#050900264,MpBlWj9TnAYAgpxpStkLMyVJeO,6,16-806-615-7055,7299.29,BUILDING,"haggle across the ironic, furious excuses. express accounts grow acc"
50900265,Customer#050900265,QZWwk6SJCl,16,26-886-497-9741,5242.60,FURNITURE,"ent warhorses wake quickly about the silent foxes. special, express deposits use carefully "
50900266,Customer#050900266,"XT XS34 W4ERwWQlPHLvFPw9J,sza4",23,33-473-440-1446,308.62,FURNITURE,pendencies? even packages cajol
50900267,Customer#050900267,cQKg6SGR0ovBRo8O NFRXUs7v7TMStY,12,22-538-216-8486,3936.21,BUILDING,"kly carefully final foxes. final, final ideas use blithely foxes. ironic platelets do believe packa"
50900268,Customer#050900268,"JW8Y,YHVPg6zKzT6FBrNxJQ4KpU9UvoiYlq4cxh",10,20-332-353-6208,-197.43,FURNITURE,beans nod. blithely bold pinto beans affix. blithely final dependencies sleep. quickly final pinto beans play
50900269,Customer#050900269,mil83ff0e13Dsw4uJk,12,22-720-389-1044,1681.55,BUILDING,engage fluffily carefully ruthless courts. furiously express packages hang among the deposits.
50900270,Customer#050900270,2lYO93hsJGf101MqG3HYOLUUXKqYK9mYQEhlYZo3,11,21-816-117-9974,711.19,FURNITURE,to the blithely ironic theodolites. blithely ironic hockey players sleep carefully
50900271,Customer#050900271,rTEoJlmvucOSsVqHyYOG,3,13-311-354-5240,4873.14,BUILDING," pending accounts can haggle at the carefully final Tiresias-- pending, regular requests doze carefully. quick"
50900272,Customer#050900272,342wowrMY32ND,20,30-602-720-6121,5911.90,HOUSEHOLD,uffily unusual foxes hinder blithely. ideas wake blithely. final deposits sleep furiously after the bold
